id	filename	md5	size	state
930ff615-faa1-4cef-af5c-032d0a696e9e	d402991e-8763-48b0-b46d-87292413d16e.FPKM.txt.gz	ec47fe9a35f88f6e35b642d01ad70d1b	514711	live
3d866705-3fd2-4d63-a145-3c42d543651e	d4eed6a4-986c-409a-8f6c-1ddb00069894.FPKM.txt.gz	d426537a8ba3fe304f03412e6b885a8b	526511	live
a62a3ba7-649f-403f-96da-fd4d5fcde2e9	41f3a303-50f4-4127-8f05-a1367a5606e6.FPKM.txt.gz	90d6cb6599e3bcc6e279305d8c99997c	505601	live
dc31eaaf-07a3-4d42-abfa-7ce9937903a7	72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM.txt.gz	386da93087a03d3f1d929a2e9129160b	511525	live
2d2488a5-be51-4d27-9c63-cf40e0251fba	16a96f90-6ce8-433f-a409-39a36fe354b2.FPKM.txt.gz	3dcff4aa373c5b5d675b89cbdacea148	508998	live
d14345e2-bf4c-4b2b-8135-58fa96e965e5	c92efe73-3258-44e8-aaa1-628ed1ca937d.FPKM.txt.gz	150d0f47bed23d8c62e955c90cf521e2	563505	live
de1d627b-b1f9-45bf-8485-17226ae8a79d	7c12c6da-5e8a-4cd1-972f-e76178e09b7d.FPKM.txt.gz	59f7ea1cd01573da59c4b6e3fba7276f	535752	live
b4562e71-34b1-44f3-b082-58d15950ac80	9a62fe1f-36ec-4e8e-b3d9-bdfc62f71905.FPKM.txt.gz	fdb48e83380a489735a1c423c84c9f98	509917	live
793f5d3e-e021-4d7f-ba61-2dcc6bce911f	e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.FPKM.txt.gz	0f925393b030dca9174daf2f28887b32	506225	live
2e1aab7c-eb9b-4a61-b595-640d734d93d3	9cce0948-dc14-46e0-bc57-16dfff825ffa.FPKM.txt.gz	1de92a7433e5a51a85942fd70ed8ecc2	496814	live
1d590469-3460-4c4a-8d89-916ab3fe7125	5a88fb2f-d26e-423a-a502-bc332094945b.FPKM.txt.gz	877ceb9186bf6780497388c3ffaa2458	517312	live
ab83e2bc-5df0-4d6a-8650-299eaff10892	471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz	da7a22a62a6d245e56a5a91d0f35dea7	526172	live
66e84817-61d8-4918-99ca-d31515291f4f	fd55692a-cd56-459b-8edb-ba83a735e665.FPKM.txt.gz	334ae7c843c2f2dfb3323739fb1e6f93	534940	live
a1f52baf-cbb7-4891-86bb-7464a59db712	9e61ea7d-8a7c-49f7-8a55-290e7bfe0380.FPKM.txt.gz	0689ac46a69a83c30c8d789cfcb1a325	537349	live
3e0b9123-7986-476a-8b1b-e53f69b62c55	59e2ab4e-9529-490d-b12c-9b7f24c8166c.FPKM.txt.gz	fb09b3acd246b1a91ccb681146663b6a	558856	live
61964dcc-f351-4ba2-a51d-e779e88537c1	e01aab1d-cbb8-451d-b9b9-ef67ed495c86.FPKM.txt.gz	fd96c898fdb288fd0ce111cbd8703fa3	471900	live
84053350-b3a9-4d6c-9f20-46f7f7afd124	0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM.txt.gz	35addafc13666a4cf163c462b1c79ffe	523586	live
601d2894-066e-4d2a-a56b-c93694984f16	15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM.txt.gz	b09de57df10154645031d3d185b94ced	501390	live
b43814d3-9235-4dca-bd0b-b839b2dd898c	4b9c4397-d2c4-45e4-abed-842392ab40f9.FPKM.txt.gz	d1f48909a7aea99a751ef6bc4561b016	518145	live
3600c71b-a843-4c7f-9d3a-f12192c4690e	0297aa11-ec36-489f-a9a7-05ce96a55874.FPKM.txt.gz	e12f2ca5f842658389223fca7477d201	516002	live
bb977626-8ddc-492b-93b9-d2e4febc4c72	dc91834c-347b-4e02-afe5-480d4d7f40e7.FPKM.txt.gz	b2a4a5e3815de88b6cd5fb2bea33141e	519967	live
40763aa0-5405-4330-8805-e9366533fdaa	c7458649-6ea8-48bb-936e-628aebeba07c.FPKM.txt.gz	7ce411defdacf9d4c096cde72bc56b1f	518012	live
be7b95be-4b86-4cb0-b7f7-303b6d18cb4d	1319093a-4b91-44a3-a115-50f5a09b95e1.FPKM.txt.gz	8fdd4663d6f77420abd5c7ec0222078d	530149	live
a8271825-0db3-48e6-8bbf-512016d0f94a	c2fab503-faf5-4825-bb7f-ff97875f3157.FPKM.txt.gz	d34ea3e15fb18eb4a5128e19d90a7f97	525621	live
87baca8b-3846-4eca-ad32-e199de691948	d14714b5-2688-4bc4-9fe9-888d0f7600bb.FPKM.txt.gz	4bc5d9d6831f9f8ad15495d59f4072bb	534475	live
025c11e6-e47f-4216-bb08-64fe773dd97c	393232a1-d0de-40a1-9e75-24b22e1356ad.FPKM.txt.gz	b090868e89c1178e56a9250e53b20223	494205	live
6e3ddfdd-f48a-4c2e-be94-d03466d254e1	a7202dc0-379c-40e6-9bbf-3337bd3328c8.FPKM.txt.gz	d92b42e56b995fc58526ce8b4177b383	533312	live
88f88433-405a-4beb-851b-2faa518c2f40	7807318b-32d2-480e-805a-911d90f43e52.FPKM.txt.gz	730477dcfd142343d53ce7ddb2e2c99b	476878	live
3ed081fc-3069-4996-b48d-b50c1f60fc90	085bdf94-a24f-4511-8d3f-d0c91f7e6947.FPKM.txt.gz	987fde3aa382d7026907892331916988	508247	live
5648fa76-988e-4fa5-a52e-eaaace20744c	e36c2135-0868-4b17-b6e8-1c562ce636a4.FPKM.txt.gz	8fd245839ee30fcb8f4c418992bbf1c8	584932	live
4406b628-d518-4f35-bb0e-fb67ea138113	94719fc5-6ae9-410a-a15b-49ffe3753d2d.FPKM.txt.gz	ce6041d5620e87bdf95967766012609e	495702	live
18cdc990-b79b-4d4b-8fa2-614512145aa6	d31a0c1d-efd6-4500-a4ed-172317058add.FPKM.txt.gz	62aad1bee18dc4d1cc599b285368cc18	523445	live
094c56d7-2cae-424f-ac55-f78ec2215e8d	c3ed7c7a-b80a-4de2-8dfb-b60bcf336375.FPKM.txt.gz	b55d878c6599094efa436e7a169ec441	516527	live
8d57b918-8017-418b-ad8a-7972f9b70f0e	e9568b78-a371-42c0-88a0-813231c14aaf.FPKM.txt.gz	3e74a58e46900e9bfceb5c9ca676643a	520696	live
46c48d64-a69e-4f91-a472-f836b815595a	4ba3508e-981b-46e4-a575-4f1d72015a7c.FPKM.txt.gz	11b08e5730b915c3a04d4136be3757aa	528967	live
d29f64cf-e4a0-4ade-a0ea-e91234c65c88	1fee9001-dd37-4cb4-aadd-9b12f74ec056.FPKM.txt.gz	d4f955622a7c1987d841018eadbf8904	515940	live
cedfcd63-cc94-46a4-821c-95b4be240111	34dbf011-cc93-4188-97c5-e5ade331435c.FPKM.txt.gz	d0ec46947e6533b49f81f25f1fe8cdd1	488902	live
26bcaa90-91f4-4787-8a68-152f431938cd	16557678-7173-4537-9a65-60dceb827433.FPKM.txt.gz	37a0ffa8a21570a4eba8eed441f166e2	614919	live
d7dca648-0742-43ce-b25f-315d679ba0cb	70f99dbf-42bc-439c-b562-c51b8e54234e.FPKM.txt.gz	9a6c5e1f6a6a8e114abf43535a67f58c	511889	live
fdfd2a42-d72e-4b33-8179-db74a7820b25	7206fad1-5da1-4574-862b-837a40be4b7c.FPKM.txt.gz	f4986aede0752dc07de0c826d075e13d	528890	live
1ebe16e2-c465-4859-968d-0a7db0c8485b	3e3c165d-8276-441e-a2db-42f4bee94b3d.FPKM.txt.gz	a4426123f3670b1f11ab6ab66cd6c44e	527077	live
27c5c74d-b121-49af-abab-76bbdbc9e68b	c5f50221-146f-47c2-8261-a6293cdfa7d6.FPKM.txt.gz	1f5d5b10a812b677fce6e7ef33133937	510354	live
a53757ce-a89e-47a3-bd07-0c996f323499	079c6273-a95c-4d18-85e5-28286d0e7eb4.FPKM.txt.gz	3652e617cc49088c72c7a25718e52655	559378	live
a55a4c4b-4f39-4d14-bcb5-08dfb217d7e1	053e76fc-4063-4039-9bac-bfbe73929d0e.FPKM.txt.gz	be3ce855b8be139a0ec0d971d4b02a15	478347	live
6a10c5e6-a289-4b83-b8f6-501b96db55fb	26657b95-de92-4d40-a793-a9ef7ccaa352.FPKM.txt.gz	1d303fc3cac80279a76eb3520ddb6575	515222	live
6b9c4ad9-aa77-4f84-8cf6-993672acd2c3	52fe6ec2-36d3-413b-81c7-b79870d74450.FPKM.txt.gz	b7a4e86f802df02968074e024c38b31a	501646	live
6326b40e-b4c6-4a3d-bfc7-3f916041377f	05997328-b037-4fe8-aa48-fd5a0fa4c235.FPKM.txt.gz	627c7081fb8cdb3c80ae8091c42abeb7	528468	live
3b366acc-dfc8-4ac5-a9ba-3bb5fc0c5475	d0fbe329-d4d8-4082-99a8-da1a1283963d.FPKM.txt.gz	92ad32d349263a10a0f4217f13d6209b	507566	live
b3691b82-0a61-459a-86f2-92326a0893c7	c71d0557-242c-46d7-8551-ca0eba56fdd9.FPKM.txt.gz	559b5ecf2c886cbce76492c89f38aaeb	505741	live
462ce37e-3aa9-413a-9471-3ee688a8a952	bf247059-bf60-4e1f-a865-6e715e2db9a2.FPKM.txt.gz	43e8dce61009f73fd0e8397750828737	531590	live
acd984e5-23a5-4d14-a5e7-6febf735a386	f8d249c9-6792-47a0-a553-607ca1c76436.FPKM.txt.gz	4888cf3899f614ea7674afa52afec159	538501	live
d6a208de-3959-4aeb-b5a8-fac49a61a396	42449353-9dca-4ec7-90b1-408c9d7a4224.FPKM.txt.gz	5dbebd366fc88773355ef6ffa336aa42	467060	live
57225a4f-6c03-453e-893d-1998267f0bf1	fcb5bf8a-5c16-48cd-84a4-2a87695eff2b.FPKM.txt.gz	db80bcf3f5636baac6963a16703ff805	530548	live
da368838-dad0-434d-a2a8-084b362e358e	12d2b9fa-1921-4033-bdb9-7e114c0d7812.FPKM.txt.gz	a528bc9d16c3ced428e29c17e77cb1c9	532026	live
d3a7a9cb-70aa-4a21-b513-7f1dfae9e51a	c2e12b8b-e04b-4805-b157-b6148efb9f9d.FPKM.txt.gz	9efb718bbddf9174050b53b7b9a35ba5	541584	live
83011654-28e2-4cb4-86a5-a759ab7b6856	8f2f0e1f-50ec-4352-97c0-2c9c9c502735.FPKM.txt.gz	61b2b0c78060aa424d8bfe165d0d531b	491489	live
571384d4-26ef-49b1-879f-90e8747c9c0c	b4acb23a-4f0f-40dd-be0e-2faa2f196f9f.FPKM.txt.gz	d7bd1ea48684d1b289a7b7ff976d4b89	495292	live
3d9d6db1-e143-4f2b-9e16-e06b578e673b	773cf932-d91e-4358-8c70-ea32c18fc7b2.FPKM.txt.gz	f1d870c1cb0316dc7648ace996e998b4	507029	live
e7efb919-4d05-4bea-9531-d7e4c4eacddf	8437c884-964f-4e10-8ee8-c914d9b87e88.FPKM.txt.gz	bd711ff8017cff10ca50e28f557beda6	522079	live
32f9c690-27ea-41b1-bcbc-6a795a1e6ae2	fada69f1-6058-4e9c-9ec8-f3c3a381c2d1.FPKM.txt.gz	419d1750ff6493d19b90d32a9d59ed43	527359	live
61226c6d-e968-4b68-b6a2-bca278349d92	259634c8-ca11-4bd2-9364-4b92db34d819.FPKM.txt.gz	79142f85895b9323ba96f66145396eaa	546396	live
baad88b3-1c8b-4079-b36f-b335115438bb	abda9064-e5f9-4955-9996-1767755f7074.FPKM.txt.gz	0ffcd0edc2f53ca1ebcf9e2e10ecd392	499847	live
5c69ac63-bf81-4512-a45a-848ac96908c9	96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM.txt.gz	47baeeeb11ea3bd31665cf89aeb46170	547983	live
310fc6a3-ce5b-4604-8aa3-f337a317070e	7de9a277-4ada-45cd-be49-a05cae164cca.FPKM.txt.gz	068d840e3554e7fa98c7938a9ff02c12	557371	live
56c9c86f-92e2-45a0-bda5-dd6d67cd4734	507cbf65-5c20-4fc8-b870-5ba7440b1886.FPKM.txt.gz	03bc0d91ad75e2ea9ba4db7562d483a6	518822	live
7573a5de-7f7d-479f-826e-966facf580dc	09d6c070-3a3a-4e47-b7e1-0c220266efaf.FPKM.txt.gz	cae7dda69f9627f8f312225ea04bb10e	518536	live
26f07f79-3e6c-4841-8ebe-73ce25211e32	34116336-9f5b-490b-be55-895a7e6f277e.FPKM.txt.gz	129a127f2bd68c8023d95c76e37df071	573820	live
13f58180-5c94-46fc-b9d8-b8418a62b40a	126cc745-79f9-4b7a-8a6a-af2be915ebaf.FPKM.txt.gz	71aea8abd08f938ed03f061aa12c56f2	515403	live
8ee5c9dd-a16c-40b9-af2f-88e17899098f	dee2e6fe-85ad-4ff3-9743-8054630dd06f.FPKM.txt.gz	f7dd48a6f5a62cfff0d96da439b2a248	544379	live
21319887-ae80-45ad-a86c-62786dbc870a	c6c6ae06-9037-483a-8619-86504a194e3d.FPKM.txt.gz	c7e87d5d27057c59777649c1195cfaab	516033	live
de328a38-dd4a-4510-841c-632a2ebe53b3	020a0264-e1d5-4957-9abf-df6983845b8a.FPKM.txt.gz	1de3432723ad334e8f76a0abed32c7e6	516986	live
2600ef39-0bdf-4e10-9fdf-e3dbed7b5383	f7182de7-067e-467b-af88-790ad3e63eec.FPKM.txt.gz	c47b97f5468465b772443664704f43b8	539246	live
74fa18d3-5b47-47b4-9920-64bfab8a5d52	167043fc-bc6c-454f-ad5f-073cc12385e7.FPKM.txt.gz	638224d04f10c52ee8a05c2fc2f94c7c	511286	live
c1a5323b-bad7-4648-9f74-eb1f70688b9d	ab23d90a-ed58-4aec-b9bc-ba14d833ae68.FPKM.txt.gz	625b6b7cfceb306181b353451fb8f00a	532892	live
72e614ca-e114-4321-b2ef-593f8b3d9ea2	7e81acaf-fbcd-4561-8749-536ad12ba5f3.FPKM.txt.gz	caeb78143bbbd69819b187e5ced180e7	492454	live
cf940cf9-e6d4-4bc2-a38d-5634b68345a2	9e00c640-621a-41dc-b694-68bcaa267c0b.FPKM.txt.gz	aeb9a4e423c880b4894c81110ce0e05d	571001	live
e70abd58-09c1-41f4-8fa2-6c2b985b1393	6511edbd-3674-4aa2-9927-47575f33afd5.FPKM.txt.gz	857fc7a2416b3855683160f3df14d72f	530823	live
5e3bd100-02dd-4cb5-8e0d-8e49f724011c	54fbd06b-78d5-4660-8685-efcd6d39e2cc.FPKM.txt.gz	4265c9be1407d45b0ca24bbd85faf61c	537275	live
53cce68a-0155-4ab6-aac2-b61a95682695	62532090-07c1-4594-b38e-9d1b1df7a715.FPKM.txt.gz	5ac80bc76e995ef8103083afe1229f28	508351	live
8386c4d8-0373-4031-922f-af2943ce9bd9	9a123f34-2427-4e44-944e-9cc29d15b921.FPKM.txt.gz	5a25929bdecd2d73a26cb2393b399edb	534175	live
f586a9f5-7b41-434f-8429-e214f8c5e04e	86769aff-fbef-40f2-9485-63454be3bad6.FPKM.txt.gz	8977714838185b0840466d49dbb6d299	541352	live
aedc0968-a84e-4636-ba71-37d48e5667e7	5af9de4f-1220-4e7f-a58e-fd3473418754.FPKM.txt.gz	e3479daf81f8417e75d46ae91b60c258	504319	live
554ca60c-c939-4487-ad30-223b2d4f6f44	3809d8ed-320f-4a1e-a2a3-74210d53cd74.FPKM.txt.gz	970a2be40fa05bd6db69a9220a46ebd0	563464	live
46e8eada-85f0-4cde-b9f0-067ccbfb0fd9	ef940b6c-10ef-42df-a5a9-c8f21044f096.FPKM.txt.gz	d205039f42438ff139a3ef95a82e1d8b	507982	live
676d2bb9-7d5f-4bfb-9db1-920f3d5e8340	8ed2e52f-20b9-4cd1-9d6f-61a56a040504.FPKM.txt.gz	c9ac369bfaa9d8a67b638c1510be9780	507012	live
d4314b32-4b91-4096-b18e-6c81a12c47b0	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.FPKM.txt.gz	d4be30d0901968fb431ef4b89099e1f2	518592	live
747e139d-d6c6-4177-90bf-36169d203465	d2ef2751-f956-4490-88b0-6f619774ef5e.FPKM.txt.gz	4cacab40c1ab736f5a819d42aed10d89	467394	live
7a5faded-dcb9-4b4f-b501-875d86b6336f	ec27c2ca-312a-4e06-bc8f-ca8cb085ab3e.FPKM.txt.gz	3c615235d45e9a092398600c23dea465	505389	live
61b067d7-1fa3-4ca9-b0b6-f14088d40502	29da0dc3-f4c4-44c0-b3b1-3209fccf4e57.FPKM.txt.gz	832fb33c0557a543b640a5aedccac051	551968	live
a4e9688b-3595-49bc-a4c5-4056ebe45868	edf5bd61-51ee-445b-9420-c95351fc561c.FPKM.txt.gz	dd85d93003e97f5c69689ca19e2c0f78	554651	live
79f54fab-6bf1-47c7-978b-a1f722427cbc	d3527d58-c05c-41c2-a462-039fa5abc271.FPKM.txt.gz	e79e9e1e114784d80e74c17c9fe022a5	509568	live
422759aa-9f4c-43fd-9f42-3bc4526316f0	0aae8953-d198-4e4e-a44e-b2eaad25b85d.FPKM.txt.gz	1cda1fe4e284dfdb9b658eaa1b3f895c	515725	live
