id
ENSG00000225411
ENSG00000215808
ENSG00000197291
ENSG00000269842
ENSG00000240707
ENSG00000225783
ENSG00000263590
ENSG00000186369
ENSG00000260664
ENSG00000215866
ENSG00000205634
ENSG00000236834
ENSG00000280878
ENSG00000257151
ENSG00000258399
ENSG00000236908
ENSG00000224857
ENSG00000237574
ENSG00000233828
ENSG00000273036
ENSG00000238210
ENSG00000248893
ENSG00000260568
ENSG00000236700
ENSG00000244459
ENSG00000223414
ENSG00000267535
ENSG00000250821
ENSG00000265091
ENSG00000235665
ENSG00000226917
ENSG00000181995
ENSG00000258754
ENSG00000235049
ENSG00000122043
ENSG00000215374
ENSG00000175773
ENSG00000203801
ENSG00000218839
ENSG00000279847
ENSG00000185433
ENSG00000163364
ENSG00000280920
ENSG00000272259
ENSG00000225174
ENSG00000221953
ENSG00000234665
ENSG00000214145
ENSG00000272053
ENSG00000179136
ENSG00000204929
ENSG00000224429
ENSG00000223749
ENSG00000228327
ENSG00000250366
ENSG00000231031
ENSG00000177338
ENSG00000184856
ENSG00000244041
ENSG00000212766
ENSG00000254975
ENSG00000260176
ENSG00000272913
ENSG00000205837
ENSG00000258861
ENSG00000204241
ENSG00000245017
ENSG00000182057
ENSG00000230490
ENSG00000276867
ENSG00000204684
ENSG00000214691
ENSG00000236882
ENSG00000263429
ENSG00000245532
ENSG00000267053
ENSG00000260455
ENSG00000217455
ENSG00000225269
ENSG00000260847
ENSG00000239332
ENSG00000179935
ENSG00000269877
ENSG00000196273
ENSG00000276397
ENSG00000259334
ENSG00000281202
ENSG00000241317
ENSG00000228223
ENSG00000214381
ENSG00000228372
ENSG00000149656
ENSG00000260802
ENSG00000240423
ENSG00000237292
ENSG00000235824
ENSG00000234810
ENSG00000179676
ENSG00000231459
ENSG00000273033
ENSG00000182586
ENSG00000204588
ENSG00000224141
ENSG00000224795
ENSG00000240045
ENSG00000177596
ENSG00000262117
ENSG00000233288
ENSG00000225488
ENSG00000224914
ENSG00000244567
ENSG00000227051
ENSG00000230058
ENSG00000264151
ENSG00000272142
ENSG00000264215
ENSG00000226741
ENSG00000203729
ENSG00000228139
ENSG00000153363
ENSG00000274840
ENSG00000120055
ENSG00000257137
ENSG00000244471
ENSG00000215483
ENSG00000180712
ENSG00000272329
ENSG00000232224
ENSG00000260202
ENSG00000251199
ENSG00000214194
ENSG00000226308
ENSG00000204460
ENSG00000214894
ENSG00000264490
ENSG00000224950
ENSG00000236499
ENSG00000132204
ENSG00000215162
ENSG00000256982
ENSG00000259471
ENSG00000260032
ENSG00000256124
ENSG00000204148
ENSG00000255366
ENSG00000267391
ENSG00000232018
ENSG00000258498
ENSG00000260423
ENSG00000254468
ENSG00000273443
ENSG00000256537
ENSG00000125514
ENSG00000236268
ENSG00000145063
ENSG00000233515
ENSG00000229180
ENSG00000214407
ENSG00000232931
ENSG00000178457
ENSG00000225194
ENSG00000272920
ENSG00000229481
ENSG00000250742
ENSG00000274265
ENSG00000231437
ENSG00000271009
ENSG00000277425
ENSG00000180910
ENSG00000249937
ENSG00000182824
ENSG00000213468
ENSG00000152931
ENSG00000273214
ENSG00000226380
ENSG00000231689
ENSG00000257987
ENSG00000233304
ENSG00000229569
ENSG00000260923
ENSG00000281649
ENSG00000227467
ENSG00000277260
ENSG00000185847
ENSG00000203688
ENSG00000205930
ENSG00000261122
ENSG00000227306
ENSG00000261404
ENSG00000272447
ENSG00000267420
ENSG00000266821
ENSG00000223586
ENSG00000214347
ENSG00000230846
ENSG00000203999
ENSG00000186594
ENSG00000235881
ENSG00000271824
ENSG00000261760
ENSG00000236295
ENSG00000225746
ENSG00000253279
ENSG00000258364
ENSG00000182021
ENSG00000226067
ENSG00000249275
ENSG00000179066
ENSG00000225877
ENSG00000223874
ENSG00000254271
ENSG00000229227
ENSG00000249846
ENSG00000223403
ENSG00000226581
ENSG00000237094
ENSG00000277215
ENSG00000229613
ENSG00000239828
ENSG00000230387
ENSG00000233237
ENSG00000254377
ENSG00000235687
ENSG00000215869
ENSG00000261275
ENSG00000257057
ENSG00000272645
ENSG00000269473
ENSG00000233723
ENSG00000233858
ENSG00000267506
ENSG00000234350
ENSG00000203711
ENSG00000228055
ENSG00000267151
ENSG00000203809
ENSG00000204398
ENSG00000205611
ENSG00000269107
ENSG00000232560
ENSG00000232063
ENSG00000251629
ENSG00000251273
ENSG00000237687
ENSG00000178440
ENSG00000272140
ENSG00000205745
ENSG00000224652
ENSG00000261863
ENSG00000261028
ENSG00000205866
ENSG00000205830
ENSG00000249096
ENSG00000204277
ENSG00000237166
ENSG00000230615
ENSG00000267259
ENSG00000235578
ENSG00000228799
ENSG00000250514
ENSG00000220256
ENSG00000224050
ENSG00000162947
ENSG00000264072
ENSG00000222032
ENSG00000272583
ENSG00000236299
ENSG00000243636
ENSG00000242516
ENSG00000224957
ENSG00000255693
ENSG00000273956
ENSG00000228484
ENSG00000259234
ENSG00000260091
ENSG00000259069
ENSG00000257395
ENSG00000267416
ENSG00000228459
ENSG00000258114
ENSG00000225760
ENSG00000230552
ENSG00000225163
ENSG00000228340
ENSG00000226686
ENSG00000255470
ENSG00000215560
ENSG00000228768
ENSG00000237491
ENSG00000251458
ENSG00000228526
ENSG00000280870
ENSG00000267603
ENSG00000222042
ENSG00000273014
ENSG00000261786
ENSG00000239921
ENSG00000229243
ENSG00000230542
ENSG00000275443
ENSG00000243300
ENSG00000223387
ENSG00000206187
ENSG00000248703
ENSG00000255258
ENSG00000249873
ENSG00000205293
ENSG00000260907
ENSG00000215881
ENSG00000204117
ENSG00000233559
ENSG00000204362
ENSG00000259687
ENSG00000281205
ENSG00000226125
ENSG00000269983
ENSG00000263574
ENSG00000249345
ENSG00000263427
ENSG00000258583
ENSG00000238142
ENSG00000226113
ENSG00000230487
ENSG00000260983
ENSG00000265788
ENSG00000170983
ENSG00000250950
ENSG00000230561
ENSG00000223486
ENSG00000233878
ENSG00000271943
ENSG00000267462
ENSG00000231196
ENSG00000226007
ENSG00000235343
ENSG00000259187
ENSG00000234787
ENSG00000226250
ENSG00000223979
ENSG00000229178
ENSG00000272885
ENSG00000263470
ENSG00000251088
ENSG00000253381
ENSG00000281248
ENSG00000260551
ENSG00000189275
ENSG00000212939
ENSG00000204754
ENSG00000206028
ENSG00000251259
ENSG00000259129
ENSG00000268240
ENSG00000228549
ENSG00000248550
ENSG00000226995
ENSG00000248118
ENSG00000229649
ENSG00000265519
ENSG00000205663
ENSG00000253238
ENSG00000225064
ENSG00000234460
ENSG00000227706
ENSG00000261043
ENSG00000227107
ENSG00000253682
ENSG00000234718
ENSG00000269929
ENSG00000253314
ENSG00000236922
ENSG00000234613
ENSG00000261498
ENSG00000227148
ENSG00000238266
ENSG00000268658
ENSG00000279636
ENSG00000253669
ENSG00000236924
ENSG00000261839
ENSG00000254761
ENSG00000259641
ENSG00000267337
ENSG00000235172
ENSG00000251396
ENSG00000218510
ENSG00000228044
ENSG00000267374
ENSG00000260653
ENSG00000229203
ENSG00000269946
ENSG00000136315
ENSG00000278657
ENSG00000255571
ENSG00000230324
ENSG00000255179
ENSG00000229921
ENSG00000227330
ENSG00000223631
ENSG00000257264
ENSG00000188585
ENSG00000259976
ENSG00000272710
ENSG00000259849
ENSG00000237480
ENSG00000241098
ENSG00000261064
ENSG00000248505
ENSG00000277526
ENSG00000267640
ENSG00000223891
ENSG00000255193
ENSG00000223809
ENSG00000230303
ENSG00000268649
